run,cores,variant,location,load,query,count,mean_ms,p50_ms,p90_ms,p95_ms,p99_ms
ResultsRun1,2,sev,remote,medium,LdbcShortQuery4MessageContent,24,57.458333333333336,62,67,89,90
ResultsRun1,2,sev,remote,medium,LdbcShortQuery5MessageCreator,24,56.916666666666664,61,65,88,101
ResultsRun1,2,sev,remote,medium,LdbcShortQuery6MessageForum,24,53.083333333333336,51,64,65,86
ResultsRun1,2,sev,remote,medium,LdbcShortQuery7MessageReplies,23,53.82608695652174,54,65,68,91
ResultsRun1,2,sev,remote,medium,LdbcUpdate2AddPostLike,5,62.0,62,79,79,79
ResultsRun1,2,sev,remote,medium,LdbcUpdate3AddCommentLike,4,54.0,46,65,65,65
ResultsRun1,2,sev,remote,medium,LdbcUpdate4AddForum,2,159.0,50,268,268,268
ResultsRun1,2,sev,remote,medium,LdbcUpdate5AddForumMembership,24,58.833333333333336,62,66,66,78
ResultsRun1,2,sev,remote,medium,LdbcUpdate6AddPost,22,65.81818181818181,55,78,79,228
ResultsRun1,2,sev,remote,medium,LdbcUpdate7AddComment,10,65.3,63,79,123,123
ResultsRun1,2,sev,remote,medium,LdbcUpdate8AddFriendship,1,153.0,153,153,153,153
ResultsRun1,2,sev,remote,high,LdbcQuery1,2,367.0,265,469,469,469
ResultsRun1,2,sev,remote,high,LdbcQuery10,2,813.0,708,918,918,918
ResultsRun1,2,sev,remote,high,LdbcQuery11,4,126.0,93,224,224,224
ResultsRun1,2,sev,remote,high,LdbcQuery12,2,1029.5,612,1447,1447,1447
ResultsRun1,2,sev,remote,high,LdbcQuery13,4,67.5,57,102,102,102
ResultsRun1,2,sev,remote,high,LdbcQuery14,1,2489.0,2489,2489,2489,2489
ResultsRun1,2,sev,remote,high,LdbcQuery2,1,261.0,261,261,261,261
ResultsRun1,2,sev,remote,high,LdbcQuery3,1,3249.0,3249,3249,3249,3249
ResultsRun1,2,sev,remote,high,LdbcQuery4,1,142.0,142,142,142,142
ResultsRun1,2,sev,remote,high,LdbcQuery5,1,1730.0,1730,1730,1730,1730
ResultsRun1,2,sev,remote,high,LdbcQuery7,1,396.0,396,396,396,396
ResultsRun1,2,sev,remote,high,LdbcQuery8,2,206.0,39,373,373,373
ResultsRun1,2,sev,remote,high,LdbcShortQuery1PersonProfile,24,52.125,51,65,65,95
ResultsRun1,2,sev,remote,high,LdbcShortQuery2PersonPosts,24,71.33333333333333,63,92,93,277
ResultsRun1,2,sev,remote,high,LdbcShortQuery3PersonFriends,24,53.791666666666664,61,66,66,68
ResultsRun1,2,sev,remote,high,LdbcShortQuery4MessageContent,26,56.0,62,64,71,94
ResultsRun1,2,sev,remote,high,LdbcShortQuery5MessageCreator,26,60.34615384615385,63,66,91,114
ResultsRun1,2,sev,remote,high,LdbcShortQuery6MessageForum,26,56.26923076923077,62,65,90,101
ResultsRun1,2,sev,remote,high,LdbcShortQuery7MessageReplies,25,60.12,62,65,66,241
ResultsRun1,2,sev,remote,high,LdbcUpdate2AddPostLike,5,65.0,63,72,72,72
ResultsRun1,2,sev,remote,high,LdbcUpdate3AddCommentLike,4,61.25,64,65,65,65
ResultsRun1,2,sev,remote,high,LdbcUpdate4AddForum,2,113.0,56,170,170,170
ResultsRun1,2,sev,remote,high,LdbcUpdate5AddForumMembership,24,60.875,63,66,68,84
ResultsRun1,2,sev,remote,high,LdbcUpdate6AddPost,22,69.72727272727273,58,70,113,252
ResultsRun1,2,sev,remote,high,LdbcUpdate7AddComment,10,72.4,70,89,89,89
ResultsRun1,2,sev,remote,high,LdbcUpdate8AddFriendship,1,158.0,158,158,158,158
ResultsRun1,4,baseline,local,low,LdbcQuery1,25,30.92,34,56,60,68
ResultsRun1,4,baseline,local,low,LdbcQuery10,22,257.8636363636364,250,309,318,321
ResultsRun1,4,baseline,local,low,LdbcQuery11,41,24.121951219512194,23,34,37,65
ResultsRun1,4,baseline,local,low,LdbcQuery12,15,266.2,271,292,292,317
ResultsRun1,4,baseline,local,low,LdbcQuery13,35,3.4,4,5,5,5
ResultsRun1,4,baseline,local,low,LdbcQuery14,13,396.9230769230769,380,744,744,865
ResultsRun1,4,baseline,local,low,LdbcQuery2,18,42.27777777777778,23,42,45,341
ResultsRun1,4,baseline,local,low,LdbcQuery3,10,1558.5,1523,1630,1683,1683
ResultsRun1,4,baseline,local,low,LdbcQuery4,19,20.05263157894737,19,28,34,37
ResultsRun1,4,baseline,local,low,LdbcQuery5,11,1167.2727272727273,1282,1492,1492,1565
ResultsRun1,4,baseline,local,low,LdbcQuery6,5,1253.8,1231,1370,1370,1370
ResultsRun1,4,baseline,local,low,LdbcQuery7,8,37.5,31,49,69,69
ResultsRun1,4,baseline,local,low,LdbcQuery8,15,4.266666666666667,3,7,7,13
ResultsRun1,4,baseline,local,low,LdbcQuery9,4,1801.75,1765,1907,1907,1907
ResultsRun1,4,baseline,local,low,LdbcShortQuery1PersonProfile,289,1.2837370242214532,1,2,2,2
ResultsRun1,4,baseline,local,low,LdbcShortQuery2PersonPosts,289,3.7889273356401385,3,6,13,19
ResultsRun1,4,baseline,local,low,LdbcShortQuery3PersonFriends,289,2.069204152249135,2,4,5,7
ResultsRun1,4,baseline,local,low,LdbcShortQuery4MessageContent,302,1.3344370860927153,1,2,2,4
ResultsRun1,4,baseline,local,low,LdbcShortQuery5MessageCreator,302,1.1357615894039734,1,2,2,2
ResultsRun1,4,baseline,local,low,LdbcShortQuery6MessageForum,302,1.1920529801324504,1,2,2,2
ResultsRun1,4,baseline,local,low,LdbcShortQuery7MessageReplies,302,1.380794701986755,1,2,2,4
ResultsRun1,4,baseline,local,low,LdbcUpdate2AddPostLike,88,4.375,4,5,5,6
ResultsRun1,4,baseline,local,low,LdbcUpdate3AddCommentLike,121,4.223140495867769,4,5,5,9
ResultsRun1,4,baseline,local,low,LdbcUpdate4AddForum,7,5.571428571428571,5,7,7,7
ResultsRun1,4,baseline,local,low,LdbcUpdate5AddForumMembership,297,4.191919191919192,4,5,5,6
ResultsRun1,4,baseline,local,low,LdbcUpdate6AddPost,59,5.101694915254237,5,6,7,7
ResultsRun1,4,baseline,local,low,LdbcUpdate7AddComment,94,5.457446808510638,5,7,7,8
ResultsRun1,4,baseline,local,low,LdbcUpdate8AddFriendship,12,4.5,4,5,5,6
ResultsRun1,4,baseline,local,medium,LdbcQuery1,25,60.52,60,120,140,140
ResultsRun1,4,baseline,local,medium,LdbcQuery10,22,524.8636363636364,535,663,669,684
ResultsRun1,4,baseline,local,medium,LdbcQuery11,41,46.4390243902439,41,69,72,141
ResultsRun1,4,baseline,local,medium,LdbcQuery12,15,514.7333333333333,497,609,609,627
ResultsRun1,4,baseline,local,medium,LdbcQuery13,35,5.171428571428572,5,9,12,24
ResultsRun1,4,baseline,local,medium,LdbcQuery14,13,912.6153846153846,800,1808,1808,1987
ResultsRun1,4,baseline,local,medium,LdbcQuery2,18,83.77777777777777,40,67,135,691
ResultsRun1,4,baseline,local,medium,LdbcQuery3,10,3366.8,3344,3765,3963,3963
ResultsRun1,4,baseline,local,medium,LdbcQuery4,19,32.89473684210526,29,50,51,54
ResultsRun1,4,baseline,local,medium,LdbcQuery5,11,2525.6363636363635,2617,3270,3270,3878
ResultsRun1,4,baseline,local,medium,LdbcQuery6,5,2536.2,2502,2716,2716,2716
ResultsRun1,4,baseline,local,medium,LdbcQuery7,8,72.875,70,103,108,108
ResultsRun1,4,baseline,local,medium,LdbcQuery8,15,5.266666666666667,3,15,15,18
ResultsRun1,4,baseline,local,medium,LdbcQuery9,4,4012.75,3993,4197,4197,4197
ResultsRun1,4,baseline,local,medium,LdbcShortQuery1PersonProfile,287,2.2369337979094075,2,4,6,11
ResultsRun1,4,baseline,local,medium,LdbcShortQuery2PersonPosts,287,5.898954703832753,4,11,18,29
ResultsRun1,4,baseline,local,medium,LdbcShortQuery3PersonFriends,287,4.038327526132404,3,7,14,19
ResultsRun1,4,baseline,local,medium,LdbcShortQuery4MessageContent,293,2.2969283276450514,2,4,5,8
ResultsRun1,4,baseline,local,medium,LdbcShortQuery5MessageCreator,293,1.9590443686006827,1,4,5,8
ResultsRun1,4,baseline,local,medium,LdbcShortQuery6MessageForum,293,2.2081911262798637,1,4,5,12
ResultsRun1,4,baseline,local,medium,LdbcShortQuery7MessageReplies,293,2.378839590443686,2,5,6,15
ResultsRun1,4,baseline,local,medium,LdbcUpdate2AddPostLike,88,7.170454545454546,6,10,15,17
ResultsRun1,4,baseline,local,medium,LdbcUpdate3AddCommentLike,121,7.636363636363637,6,11,16,30
ResultsRun1,4,baseline,local,medium,LdbcUpdate4AddForum,7,10.571428571428571,9,17,18,18
ResultsRun1,4,baseline,local,medium,LdbcUpdate5AddForumMembership,297,7.235690235690235,6,10,14,28
ResultsRun1,4,baseline,local,medium,LdbcUpdate6AddPost,59,7.508474576271187,7,12,15,16
ResultsRun1,4,baseline,local,medium,LdbcUpdate7AddComment,94,10.808510638297872,9,15,19,35
ResultsRun1,4,baseline,local,medium,LdbcUpdate8AddFriendship,12,8.25,7,11,11,18
ResultsRun1,4,baseline,local,high,LdbcQuery1,25,57.8,48,138,151,156
ResultsRun1,4,baseline,local,high,LdbcQuery10,22,498.1818181818182,473,683,694,696
ResultsRun1,4,baseline,local,high,LdbcQuery11,41,43.65853658536585,42,58,79,111
ResultsRun1,4,baseline,local,high,LdbcQuery12,15,497.73333333333335,456,682,682,776
ResultsRun1,4,baseline,local,high,LdbcQuery13,35,3.914285714285714,3,7,7,10
ResultsRun1,4,baseline,local,high,LdbcQuery14,13,856.9230769230769,761,1490,1490,2812
ResultsRun1,4,baseline,local,high,LdbcQuery2,18,79.11111111111111,38,69,107,697
ResultsRun1,4,baseline,local,high,LdbcQuery3,10,3271.2,3199,3762,4971,4971
ResultsRun1,4,baseline,local,high,LdbcQuery4,19,33.21052631578947,24,51,52,89
ResultsRun1,4,baseline,local,high,LdbcQuery5,11,2315.090909090909,2514,3268,3268,3585
ResultsRun1,4,baseline,local,high,LdbcQuery6,5,2685.8,2269,4336,4336,4336
ResultsRun1,4,baseline,local,high,LdbcQuery7,8,94.25,68,158,226,226
ResultsRun1,4,baseline,local,high,LdbcQuery8,15,3.066666666666667,2,7,7,13
ResultsRun1,4,baseline,local,high,LdbcQuery9,4,3523.25,3458,3697,3697,3697
ResultsRun1,4,baseline,local,high,LdbcShortQuery1PersonProfile,291,2.0618556701030926,1,4,5,8
ResultsRun1,4,baseline,local,high,LdbcShortQuery2PersonPosts,291,6.18213058419244,4,12,18,42
ResultsRun1,4,baseline,local,high,LdbcShortQuery3PersonFriends,291,3.4673539518900345,2,7,10,16
ResultsRun1,4,baseline,local,high,LdbcShortQuery4MessageContent,296,1.962837837837838,1,4,5,11
ResultsRun1,4,baseline,local,high,LdbcShortQuery5MessageCreator,296,1.8141891891891893,1,4,5,8
ResultsRun1,4,baseline,local,high,LdbcShortQuery6MessageForum,296,1.8006756756756757,1,4,4,10
ResultsRun1,4,baseline,local,high,LdbcShortQuery7MessageReplies,296,2.2736486486486487,1,5,5,14
ResultsRun1,4,baseline,local,high,LdbcUpdate2AddPostLike,88,6.488636363636363,5,10,12,18
ResultsRun1,4,baseline,local,high,LdbcUpdate3AddCommentLike,121,6.099173553719008,5,10,12,18
ResultsRun1,4,baseline,local,high,LdbcUpdate4AddForum,7,10.142857142857142,8,15,20,20
ResultsRun1,4,baseline,local,high,LdbcUpdate5AddForumMembership,297,5.784511784511785,5,9,11,18
ResultsRun1,4,baseline,local,high,LdbcUpdate6AddPost,59,8.0,6,15,19,19
ResultsRun1,4,baseline,local,high,LdbcUpdate7AddComment,94,8.72340425531915,8,14,17,20
ResultsRun1,4,baseline,local,high,LdbcUpdate8AddFriendship,12,4.833333333333333,4,7,7,13
ResultsRun1,4,baseline,remote,low,LdbcQuery1,2,162.5,112,213,213,213
ResultsRun1,4,baseline,remote,low,LdbcQuery10,2,370.0,367,373,373,373
ResultsRun1,4,baseline,remote,low,LdbcQuery11,4,61.0,60,67,67,67
ResultsRun1,4,baseline,remote,low,LdbcQuery12,2,496.0,376,616,616,616
ResultsRun1,4,baseline,remote,low,LdbcQuery13,4,55.5,39,99,99,99
ResultsRun1,4,baseline,remote,low,LdbcQuery14,1,1044.0,1044,1044,1044,1044
ResultsRun1,4,baseline,remote,low,LdbcQuery2,1,161.0,161,161,161,161
ResultsRun1,4,baseline,remote,low,LdbcQuery3,1,1817.0,1817,1817,1817,1817
ResultsRun1,4,baseline,remote,low,LdbcQuery4,1,67.0,67,67,67,67
ResultsRun1,4,baseline,remote,low,LdbcQuery5,1,676.0,676,676,676,676
ResultsRun1,4,baseline,remote,low,LdbcQuery7,1,238.0,238,238,238,238
ResultsRun1,4,baseline,remote,low,LdbcQuery8,2,94.5,38,151,151,151
ResultsRun1,4,baseline,remote,low,LdbcShortQuery1PersonProfile,23,47.08695652173913,37,65,103,105
ResultsRun1,4,baseline,remote,low,LdbcShortQuery2PersonPosts,23,48.04347826086956,40,66,87,88
ResultsRun1,4,baseline,remote,low,LdbcShortQuery3PersonFriends,23,42.65217391304348,37,63,65,88
ResultsRun1,4,baseline,remote,low,LdbcShortQuery4MessageContent,25,50.44,36,103,103,104
ResultsRun1,4,baseline,remote,low,LdbcShortQuery5MessageCreator,25,40.28,37,62,64,65
ResultsRun1,4,baseline,remote,low,LdbcShortQuery6MessageForum,25,41.68,36,62,65,81
ResultsRun1,4,baseline,remote,low,LdbcShortQuery7MessageReplies,25,50.4,37,101,103,108
ResultsRun1,4,baseline,remote,low,LdbcUpdate2AddPostLike,5,46.6,42,62,62,62
ResultsRun1,4,baseline,remote,low,LdbcUpdate3AddCommentLike,4,43.0,40,52,52,52
ResultsRun1,4,baseline,remote,low,LdbcUpdate4AddForum,2,82.5,58,107,107,107
ResultsRun1,4,baseline,remote,low,LdbcUpdate5AddForumMembership,24,43.875,41,57,58,59
ResultsRun1,4,baseline,remote,low,LdbcUpdate6AddPost,22,56.72727272727273,61,65,67,141
ResultsRun1,4,baseline,remote,low,LdbcUpdate7AddComment,10,53.8,50,67,68,68
ResultsRun1,4,baseline,remote,low,LdbcUpdate8AddFriendship,1,83.0,83,83,83,83
ResultsRun1,4,baseline,remote,medium,LdbcQuery1,2,258.0,168,348,348,348
ResultsRun1,4,baseline,remote,medium,LdbcQuery10,2,939.0,787,1091,1091,1091
ResultsRun1,4,baseline,remote,medium,LdbcQuery11,4,151.5,120,220,220,220
ResultsRun1,4,baseline,remote,medium,LdbcQuery12,2,1153.5,867,1440,1440,1440
ResultsRun1,4,baseline,remote,medium,LdbcQuery13,4,63.5,64,65,65,65
ResultsRun1,4,baseline,remote,medium,LdbcQuery14,1,2243.0,2243,2243,2243,2243
ResultsRun1,4,baseline,remote,medium,LdbcQuery2,1,167.0,167,167,167,167
ResultsRun1,4,baseline,remote,medium,LdbcQuery3,1,3187.0,3187,3187,3187,3187
ResultsRun1,4,baseline,remote,medium,LdbcQuery4,1,125.0,125,125,125,125
ResultsRun1,4,baseline,remote,medium,LdbcQuery5,1,1719.0,1719,1719,1719,1719
ResultsRun1,4,baseline,remote,medium,LdbcQuery7,1,429.0,429,429,429,429
ResultsRun1,4,baseline,remote,medium,LdbcQuery8,2,136.0,65,207,207,207
ResultsRun1,4,baseline,remote,medium,LdbcShortQuery1PersonProfile,24,61.708333333333336,63,66,67,85
ResultsRun1,4,baseline,remote,medium,LdbcShortQuery2PersonPosts,24,64.95833333333333,63,79,80,87
ResultsRun1,4,baseline,remote,medium,LdbcShortQuery3PersonFriends,24,58.541666666666664,62,66,67,68
ResultsRun1,4,baseline,remote,medium,LdbcShortQuery4MessageContent,23,59.391304347826086,61,67,71,86
ResultsRun1,4,baseline,remote,medium,LdbcShortQuery5MessageCreator,23,65.1304347826087,63,98,98,111
ResultsRun1,4,baseline,remote,medium,LdbcShortQuery6MessageForum,23,66.43478260869566,63,88,96,97
ResultsRun1,4,baseline,remote,medium,LdbcShortQuery7MessageReplies,22,60.63636363636363,62,65,66,103
ResultsRun1,4,baseline,remote,medium,LdbcUpdate2AddPostLike,5,66.2,64,77,77,77
ResultsRun1,4,baseline,remote,medium,LdbcUpdate3AddCommentLike,4,61.5,43,97,97,97
ResultsRun1,4,baseline,remote,medium,LdbcUpdate4AddForum,2,121.5,67,176,176,176
ResultsRun1,4,baseline,remote,medium,LdbcUpdate5AddForumMembership,24,61.541666666666664,64,68,68,81
ResultsRun1,4,baseline,remote,medium,LdbcUpdate6AddPost,22,72.77272727272727,62,85,89,223
ResultsRun1,4,baseline,remote,medium,LdbcUpdate7AddComment,10,62.6,62,73,113,113
ResultsRun1,4,baseline,remote,medium,LdbcUpdate8AddFriendship,1,100.0,100,100,100,100
ResultsRun1,4,baseline,remote,high,LdbcQuery1,2,290.5,206,375,375,375
ResultsRun1,4,baseline,remote,high,LdbcQuery10,2,910.5,866,955,955,955
ResultsRun1,4,baseline,remote,high,LdbcQuery11,4,135.75,106,190,190,190
ResultsRun1,4,baseline,remote,high,LdbcQuery12,2,1298.5,909,1688,1688,1688
ResultsRun1,4,baseline,remote,high,LdbcQuery13,4,63.5,63,83,83,83
ResultsRun1,4,baseline,remote,high,LdbcQuery14,1,2167.0,2167,2167,2167,2167
ResultsRun1,4,baseline,remote,high,LdbcQuery2,1,131.0,131,131,131,131
ResultsRun1,4,baseline,remote,high,LdbcQuery3,1,3220.0,3220,3220,3220,3220
ResultsRun1,4,baseline,remote,high,LdbcQuery4,1,163.0,163,163,163,163
ResultsRun1,4,baseline,remote,high,LdbcQuery5,1,1540.0,1540,1540,1540,1540
ResultsRun1,4,baseline,remote,high,LdbcQuery7,1,389.0,389,389,389,389
ResultsRun1,4,baseline,remote,high,LdbcQuery8,2,196.5,62,331,331,331
ResultsRun1,4,baseline,remote,high,LdbcShortQuery1PersonProfile,25,58.88,62,67,70,95
ResultsRun1,4,baseline,remote,high,LdbcShortQuery2PersonPosts,25,70.6,64,108,113,113
ResultsRun1,4,baseline,remote,high,LdbcShortQuery3PersonFriends,25,62.0,62,85,87,93
ResultsRun1,4,baseline,remote,high,LdbcShortQuery4MessageContent,22,59.04545454545455,62,64,66,67
ResultsRun1,4,baseline,remote,high,LdbcShortQuery5MessageCreator,22,62.45454545454545,62,65,89,102
ResultsRun1,4,baseline,remote,high,LdbcShortQuery6MessageForum,22,60.81818181818182,62,66,66,67
ResultsRun1,4,baseline,remote,high,LdbcShortQuery7MessageReplies,22,65.5909090909091,63,91,101,109
ResultsRun1,4,baseline,remote,high,LdbcUpdate2AddPostLike,5,68.0,66,84,84,84
ResultsRun1,4,baseline,remote,high,LdbcUpdate3AddCommentLike,4,59.75,62,64,64,64
ResultsRun1,4,baseline,remote,high,LdbcUpdate4AddForum,2,114.0,67,161,161,161
ResultsRun1,4,baseline,remote,high,LdbcUpdate5AddForumMembership,24,63.0,63,66,67,80
ResultsRun1,4,baseline,remote,high,LdbcUpdate6AddPost,22,73.22727272727273,63,78,81,254
ResultsRun1,4,baseline,remote,high,LdbcUpdate7AddComment,10,61.8,64,68,68,68
ResultsRun1,4,baseline,remote,high,LdbcUpdate8AddFriendship,1,146.0,146,146,146,146
ResultsRun1,4,sev,local,low,LdbcQuery1,25,26.64,28,48,49,51
ResultsRun1,4,sev,local,low,LdbcQuery10,22,254.22727272727272,243,297,297,354
ResultsRun1,4,sev,local,low,LdbcQuery11,41,22.073170731707318,22,30,37,60
ResultsRun1,4,sev,local,low,LdbcQuery12,15,247.2,221,279,279,536
ResultsRun1,4,sev,local,low,LdbcQuery13,35,3.1714285714285713,3,4,4,6
ResultsRun1,4,sev,local,low,LdbcQuery14,13,373.38461538461536,338,694,694,843
ResultsRun1,4,sev,local,low,LdbcQuery2,18,40.166666666666664,20,41,51,316
ResultsRun1,4,sev,local,low,LdbcQuery3,10,1489.5,1487,1578,1603,1603
ResultsRun1,4,sev,local,low,LdbcQuery4,19,19.36842105263158,17,26,26,49
ResultsRun1,4,sev,local,low,LdbcQuery5,11,1072.4545454545455,1171,1476,1476,1502
ResultsRun1,4,sev,local,low,LdbcQuery6,5,1143.6,1090,1256,1256,1256
ResultsRun1,4,sev,local,low,LdbcQuery7,8,36.125,30,52,56,56
ResultsRun1,4,sev,local,low,LdbcQuery8,15,4.2,3,6,6,14
ResultsRun1,4,sev,local,low,LdbcQuery9,4,1693.0,1657,1756,1756,1756
ResultsRun1,4,sev,local,low,LdbcShortQuery1PersonProfile,293,1.4027303754266212,1,2,2,3
ResultsRun1,4,sev,local,low,LdbcShortQuery2PersonPosts,293,3.460750853242321,3,5,8,17
ResultsRun1,4,sev,local,low,LdbcShortQuery3PersonFriends,293,2.2389078498293515,2,4,5,6
ResultsRun1,4,sev,local,low,LdbcShortQuery4MessageContent,294,1.4863945578231292,1,2,2,3
ResultsRun1,4,sev,local,low,LdbcShortQuery5MessageCreator,294,1.3299319727891157,1,2,2,3
ResultsRun1,4,sev,local,low,LdbcShortQuery6MessageForum,294,1.3299319727891157,1,2,2,3
ResultsRun1,4,sev,local,low,LdbcShortQuery7MessageReplies,294,1.5272108843537415,1,2,2,4
ResultsRun1,4,sev,local,low,LdbcUpdate2AddPostLike,88,3.8295454545454546,4,5,5,6
ResultsRun1,4,sev,local,low,LdbcUpdate3AddCommentLike,121,3.669421487603306,4,5,5,7
ResultsRun1,4,sev,local,low,LdbcUpdate4AddForum,7,5.285714285714286,6,6,6,6
ResultsRun1,4,sev,local,low,LdbcUpdate5AddForumMembership,297,3.7205387205387206,4,5,5,7
ResultsRun1,4,sev,local,low,LdbcUpdate6AddPost,59,4.423728813559322,4,6,6,9
ResultsRun1,4,sev,local,low,LdbcUpdate7AddComment,94,4.968085106382978,5,6,7,8
ResultsRun1,4,sev,local,low,LdbcUpdate8AddFriendship,12,3.8333333333333335,4,5,5,6
ResultsRun1,4,sev,local,medium,LdbcQuery1,25,53.24,54,103,109,114
ResultsRun1,4,sev,local,medium,LdbcQuery10,22,502.04545454545456,480,615,630,666
ResultsRun1,4,sev,local,medium,LdbcQuery11,41,44.53658536585366,42,72,81,92
ResultsRun1,4,sev,local,medium,LdbcQuery12,15,488.06666666666666,486,521,521,542
ResultsRun1,4,sev,local,medium,LdbcQuery13,35,4.2,4,6,6,13
ResultsRun1,4,sev,local,medium,LdbcQuery14,13,817.3076923076923,734,1595,1595,1813
ResultsRun1,4,sev,local,medium,LdbcQuery2,18,72.33333333333333,30,64,77,641
ResultsRun1,4,sev,local,medium,LdbcQuery3,10,3109.2,3033,3503,3873,3873
ResultsRun1,4,sev,local,medium,LdbcQuery4,19,29.263157894736842,27,49,50,51
ResultsRun1,4,sev,local,medium,LdbcQuery5,11,2330.181818181818,2257,3195,3195,3457
ResultsRun1,4,sev,local,medium,LdbcQuery6,5,2456.6,2528,2621,2621,2621
ResultsRun1,4,sev,local,medium,LdbcQuery7,8,79.0,81,105,106,106
ResultsRun1,4,sev,local,medium,LdbcQuery8,15,5.333333333333333,4,15,15,17
ResultsRun1,4,sev,local,medium,LdbcQuery9,4,3683.0,3612,3796,3796,3796
ResultsRun1,4,sev,local,medium,LdbcShortQuery1PersonProfile,297,2.0875420875420874,2,4,5,7
ResultsRun1,4,sev,local,medium,LdbcShortQuery2PersonPosts,297,5.579124579124579,4,10,17,24
ResultsRun1,4,sev,local,medium,LdbcShortQuery3PersonFriends,297,3.643097643097643,3,7,12,18
ResultsRun1,4,sev,local,medium,LdbcShortQuery4MessageContent,293,2.044368600682594,2,4,4,6
ResultsRun1,4,sev,local,medium,LdbcShortQuery5MessageCreator,293,1.9863481228668942,1,4,4,9
ResultsRun1,4,sev,local,medium,LdbcShortQuery6MessageForum,293,2.2696245733788394,1,4,5,14
ResultsRun1,4,sev,local,medium,LdbcShortQuery7MessageReplies,293,2.5494880546075085,2,4,5,10
ResultsRun1,4,sev,local,medium,LdbcUpdate2AddPostLike,88,6.6022727272727275,6,10,11,14
ResultsRun1,4,sev,local,medium,LdbcUpdate3AddCommentLike,121,6.330578512396694,6,10,11,15
ResultsRun1,4,sev,local,medium,LdbcUpdate4AddForum,7,8.571428571428571,8,10,16,16
ResultsRun1,4,sev,local,medium,LdbcUpdate5AddForumMembership,297,6.754208754208754,6,11,12,16
ResultsRun1,4,sev,local,medium,LdbcUpdate6AddPost,59,8.389830508474576,6,16,18,23
ResultsRun1,4,sev,local,medium,LdbcUpdate7AddComment,94,10.170212765957446,9,16,19,23
ResultsRun1,4,sev,local,medium,LdbcUpdate8AddFriendship,12,7.083333333333333,6,9,9,19
ResultsRun1,4,sev,local,high,LdbcQuery1,25,51.24,50,107,134,143
ResultsRun1,4,sev,local,high,LdbcQuery10,22,497.90909090909093,473,651,707,713
ResultsRun1,4,sev,local,high,LdbcQuery11,41,45.75609756097561,44,66,71,175
ResultsRun1,4,sev,local,high,LdbcQuery12,15,471.8666666666667,433,509,509,1016
ResultsRun1,4,sev,local,high,LdbcQuery13,35,4.6571428571428575,4,8,8,12
ResultsRun1,4,sev,local,high,LdbcQuery14,13,780.0769230769231,673,1462,1462,2438
ResultsRun1,4,sev,local,high,LdbcQuery2,18,80.5,46,69,90,631
ResultsRun1,4,sev,local,high,LdbcQuery3,10,3056.1,2868,3543,4629,4629
ResultsRun1,4,sev,local,high,LdbcQuery4,19,26.42105263157895,22,39,43,58
ResultsRun1,4,sev,local,high,LdbcQuery5,11,2270.090909090909,2239,3224,3224,3679
